time,wx,wy,wz
31.23670721054077,-0.01,0.12,0.03
31.246729135513306,0.03,0.26,0.15
31.25683307647705,0.09,0.19,0.25
31.266566276550293,0.15,0.1,0.3
31.276345252990723,0.16,0.04,0.36
31.28647804260254,0.19,0.11,0.37
31.296119213104248,0.19,0.28,0.39
31.313319206237793,0.11,0.47,0.38
31.31580924987793,-0.04,0.71,0.37
31.32610321044922,-0.22,0.78,0.35
31.336007118225098,-0.37,0.66,0.28
31.346212148666382,-0.48,0.27,0.17
31.35587501525879,-0.56,-0.26,0.15
31.365801334381104,-0.45,-0.54,0.23
31.375805139541626,-0.06,-0.65,0.51
31.38558316230774,0.15,-0.5,0.67
31.395838260650635,0.46,0.08,0.69
31.406809329986572,0.81,0.59,0.82
31.42574715614319,0.75,1.07,0.66
31.427342176437378,0.75,1.07,0.66
31.43510913848877,0.57,1.33,0.34
31.44529104232788,0.33,1.49,0.07
31.455178260803223,0.12,1.29,-0.17
31.465028285980225,-0.12,0.66,-0.36
31.475051164627075,-0.39,-0.13,-0.54
31.485145092010498,-0.54,-0.64,-0.66
31.494988203048706,-0.6,-0.82,-0.61
31.506019115447998,-0.62,-0.77,-0.4
31.524964332580566,-0.5,0.02,0.14
31.52654719352722,-0.5,0.02,0.14
31.53433609008789,-0.37,0.45,0.4
31.544629096984863,-0.21,0.65,0.51
31.554445266723633,-0.02,0.58,0.46
31.564263343811035,0.15,0.35,0.31
31.57451820373535,0.27,0.12,0.12
31.584131240844727,0.38,-0.06,-0.02
31.59429621696472,0.43,-0.14,-0.07
31.604340076446533,0.45,-0.13,-0.03
31.6241512298584,0.37,0.08,0.19
31.62573003768921,0.37,0.08,0.19
31.633665084838867,0.28,0.23,0.3
31.64387321472168,0.21,0.33,0.36
31.653760194778442,0.17,0.35,0.35
31.663807153701782,0.13,0.33,0.26
31.673593997955322,0.11,0.31,0.13
31.683332204818726,0.11,0.21,0.03
31.693568229675293,0.12,-0.28,-0.02
31.703810214996338,0.14,-0.65,-0.07
31.723143100738525,0.1,0.02,-0.04
31.725354194641113,0.1,0.02,-0.04
31.732912063598633,0.12,0.6,0.0
31.7430682182312,0.13,0.79,0.04
31.753249168395996,0.09,0.52,0.12
31.762774229049683,0.09,0.02,0.16
31.772817134857178,0.07,-0.37,0.13
31.782756328582764,0.03,-0.42,0.02
31.79269504547119,-0.02,-0.18,-0.1
31.80285406112671,-0.04,-0.01,-0.17
31.822498321533203,-0.05,-0.11,-0.14
31.824977159500122,-0.05,-0.11,-0.14
31.832500219345093,-0.04,-0.23,-0.08
31.842472076416016,-0.02,-0.33,-0.02
31.852222204208374,-0.01,-0.36,0.03
31.862237215042114,-0.0,-0.29,0.07
31.87215518951416,0.01,-0.02,0.1
31.882266998291016,0.02,0.1,0.15
31.89217519760132,0.03,0.16,0.18
31.90210223197937,0.04,0.19,0.22
31.92297124862671,0.06,0.12,0.19
31.92454433441162,0.06,0.12,0.19
31.931458234786987,0.07,0.02,0.15
31.941704273223877,0.08,-0.01,0.13
31.951484203338623,0.09,0.04,0.09
31.961551189422607,0.1,0.02,0.05
31.97156524658203,0.1,-0.0,0.02
31.981205224990845,0.11,-0.04,0.01
31.9912052154541,0.11,-0.16,-0.02
32.002342224121094,0.1,-0.3,-0.04
32.02184319496155,0.08,-0.24,-0.01
32.02386021614075,0.08,-0.24,-0.01
32.03074502944946,0.06,-0.09,0.03
32.040969133377075,0.04,0.01,0.07
32.05075716972351,0.03,0.05,0.09
32.06103324890137,0.04,-0.02,0.08
32.0705361366272,0.05,-0.17,0.08
32.0806782245636,0.07,-0.3,0.05
32.090487003326416,0.09,-0.33,0.04
32.10058832168579,0.09,-0.21,0.03
32.11940002441406,0.09,-0.03,0.01
32.122772216796875,0.11,0.09,0.0
32.13007211685181,0.12,0.3,0.04
32.14024519920349,0.11,0.37,0.02
32.15027904510498,0.08,0.25,0.03
32.16009712219238,0.07,0.11,0.04
32.16987609863281,0.05,0.04,0.04
32.17977809906006,0.03,0.05,0.03
32.18972301483154,0.01,0.03,0.02
32.2000093460083,-0.0,-0.07,0.02
32.21045422554016,0.01,-0.15,-0.01
